id,symbol,market,timeframe,direction,entry,stop,target,target_r,stop_pct,mfe_r,mae_r,mae_pct,hrs_first_green,hrs_0.10R,hrs_0.25R,hrs_0.50R,hrs_1.00R,hit_1R,hit_2R,hit_3R,green_then_stopped,final_r,be25_r,be_would_save,be_cuts_winner
b826d869,NEARUSDT,crypto alt,5m,long,2.4868750000000004,2.4681250000000006,2.5431250000000003,3.0,0.754,2.1933,-3.14,2.3674,0.0,0.0,0.0,0.0,0.0,True,True,False,True,-1.0,0.0,True,False
3e585095,ETCUSDT,crypto alt,5m,long,7.55125,7.498749999999999,7.708749999999999,3.0,0.6952,0.1667,-2.881,2.003,0.0,0.0,,,,False,False,False,True,-1.0,-1.0,False,False
5e096ae1,FILUSDT,crypto alt,5m,long,0.8153392857142857,0.8113750000000001,0.8272321428571427,3.0,0.4862,0.1667,-4.3739,2.1266,0.25,0.25,,,,False,False,False,True,-1.0,-1.0,False,False
eb7e07b4,HBARUSDT,crypto alt,5m,long,0.08331785714285714,0.08294499999999999,0.08443642857142857,3.0,0.4475,0.8372,-2.3008,1.0296,0.0,0.08333333333333333,0.16666666666666666,0.41666666666666663,,False,False,False,True,-1.0,0.0,True,False
e8b06b5a,OPUSDT,crypto alt,5m,long,0.11134464285714285,0.11101249999999999,0.11234107142857144,3.0,0.2983,0.1667,-7.9624,2.3752,0.0,0.0,,,,False,False,False,True,-1.0,-1.0,False,False
f283237f,VETUSDT,crypto alt,5m,long,0.005364267857142857,0.005317875,0.00550344642857143,3.0,0.8648,0.2313,-2.1397,1.8505,0.25,0.3333333333333333,,,,False,False,False,True,-1.0,-1.0,False,False
725ec072,INJUSDT,crypto alt,5m,long,5.666232142857143,5.6076250000000005,5.842053571428571,3.0,1.0343,1.2416,-1.8638,1.9278,0.0,0.0,0.0,0.25,2.583333333333333,True,False,False,True,-1.0,0.0,True,False
bd6ffa94,AAVEUSDT,crypto alt,5m,long,75.75517857142857,75.30624999999999,77.1019642857143,3.0,0.5926,0.5008,-4.0211,2.3829,0.0,0.0,0.0,0.0,,False,False,False,True,-1.0,0.0,True,False
9f4e7d67,EGLDUSDT,crypto alt,5m,long,3.128214285714286,3.1175,3.1603571428571424,3.0,0.3425,0.1667,-7.3,2.5003,0.0,0.0,,,,False,False,False,True,-1.0,-1.0,False,False
d76c44f1,FLOWUSDT,crypto alt,5m,long,0.029486785714285712,0.029407499999999996,0.029724642857142856,3.0,0.2689,15.3018,-4.3739,1.1761,0.0,0.25,0.25,0.25,2.6666666666666665,True,True,True,True,-1.0,0.0,True,False
71824d3e,XTZUSDT,crypto alt,5m,long,0.2460982142857143,0.2454875,0.2479303571428572,3.0,0.2482,0.0029,-7.2018,1.7872,0.0,,,,,False,False,False,True,-1.0,-1.0,False,False
2cdbb215,SNXUSDT,crypto alt,5m,long,0.26267857142857143,0.26075,0.2684642857142857,3.0,0.7342,1.2037,-3.9815,2.9232,0.0,0.0,0.25,0.25,0.25,True,False,False,True,-1.0,0.0,True,False
c78dee7d,GMXUSDT,crypto alt,5m,long,6.036607142857143,6.01625,6.097678571428571,3.0,0.3372,0.1667,-4.2544,1.4347,0.0,0.0,,,,False,False,False,True,-1.0,-1.0,False,False
31ab8df5,ZECUSDT,crypto alt,5m,long,529.8685714285714,525.8399999999999,541.9542857142857,3.0,0.7603,0.395,-3.5592,2.7061,0.0,0.0,0.0,,,False,False,False,True,-1.0,0.0,True,False
0007b318,CELOUSDT,crypto alt,5m,long,0.06550874999999999,0.06526124999999999,0.06625124999999998,3.0,0.3778,0.2879,-5.0051,1.891,0.0,0.0,0.0,,,False,False,False,True,-1.0,0.0,True,False
6e509cbe,KNCUSDT,crypto alt,5m,long,0.12669107142857144,0.12663750000000001,0.1268517857142857,3.0,0.0423,-5.4333,-48.3667,2.0452,,,,,,False,False,False,False,-1.0,-1.0,False,False
8668e9e3,STORJUSDT,crypto alt,5m,long,0.0801625,0.0799375,0.08083749999999998,3.0,0.2807,-1.1667,-7.3889,2.0739,,,,,,False,False,False,False,-1.0,-1.0,False,False
9a579149,CVCUSDT,crypto alt,5m,long,0.023924107142857143,0.02388875,0.02403017857142857,3.0,0.1478,-1.5303,-11.4293,1.6891,,,,,,False,False,False,False,-1.0,-1.0,False,False
b8132337,NMRUSDT,crypto alt,5m,long,8.707857142857144,8.695,8.746428571428572,3.0,0.1476,-1.3889,-9.9444,1.4683,,,,,,False,False,False,False,-1.0,-1.0,False,False
0cdb23b7,BNTUSDT,crypto alt,5m,long,0.28833214285714287,0.28792500000000004,0.2895535714285714,3.0,0.1412,0.9035,-8.4298,1.1903,0.16666666666666666,0.16666666666666666,0.25,0.25,,False,False,False,True,-1.0,-1.0,False,False
c99c4b5a,ENSUSDT,crypto alt,5m,long,5.472857142857143,5.430000000000001,5.6014285714285705,3.0,0.7831,0.6333,-3.3333,2.6103,0.0,0.0,0.0,0.25,,False,False,False,True,-1.0,0.0,True,False
b45681de,PEOPLEUSDT,crypto alt,5m,long,0.0058562499999999995,0.0058337499999999995,0.005923749999999999,3.0,0.3842,0.1667,-4.2778,1.6435,0.0,0.0,,,,False,False,False,True,-1.0,-1.0,False,False
57c7dd33,ETHUSDT,crypto major,15m,long,1827.6917857142857,1814.2625,1867.9796428571428,3.0,0.7348,0.5874,-1.3524,0.9937,0.0,0.0,0.0,0.25,,False,False,False,True,-1.0,0.0,True,False
691cb69a,AVAXUSDT,crypto major,15m,long,6.992553571428571,6.929875,7.180589285714285,3.0,0.8964,0.4379,-2.1467,1.9242,0.0,0.0,0.0,,,False,False,False,True,-1.0,0.0,True,False
41353675,LTCUSDT,crypto major,15m,long,45.799464285714286,45.43625,46.88910714285714,3.0,0.7931,0.3594,-1.0723,0.8504,0.0,0.0,0.0,,,False,False,False,True,-1.0,0.0,True,False
aacc9db2,BCHUSDT,crypto major,15m,long,224.275,222.32500000000002,230.125,3.0,0.8695,1.6538,-1.8846,1.6386,0.0,0.0,0.0,1.5,1.5,True,False,False,True,-1.0,0.0,True,False
067e3379,NEARUSDT,crypto alt,15m,long,2.4830892857142857,2.447625,2.589482142857143,3.0,1.4282,1.2664,-1.5534,2.2186,0.0,0.0,0.0,0.0,0.0,True,False,False,True,-1.0,0.0,True,False
4fb9fb7e,ETCUSDT,crypto alt,15m,long,7.535357142857142,7.4475,7.798928571428571,3.0,1.1659,0.2805,-1.5407,1.7963,0.0,0.0,0.0,,,False,False,False,True,-1.0,0.0,True,False
ed8cce84,FILUSDT,crypto alt,15m,long,0.8137142857142857,0.806,0.8368571428571426,3.0,0.948,0.2963,-2.037,1.9312,0.0,0.0,0.25,,,False,False,False,True,-1.0,0.0,True,False
c8ccd3aa,HBARUSDT,crypto alt,15m,long,0.08317857142857142,0.08238999999999999,0.08554428571428571,3.0,0.948,0.5725,-1.4565,1.3809,0.0,0.0,0.0,0.25,,False,False,False,True,-1.0,0.0,True,False
f22ecebb,ARBUSDT,crypto alt,15m,long,0.08864285714285715,0.0877,0.09147142857142858,3.0,1.0637,0.2727,-2.0606,2.1918,0.0,0.0,0.25,,,False,False,False,True,-1.0,0.0,True,False
4b1ed940,OPUSDT,crypto alt,15m,long,0.11124642857142857,0.11032499999999999,0.11401071428571427,3.0,0.8283,0.1667,-2.7636,2.289,0.0,0.0,,,,False,False,False,True,-1.0,-1.0,False,False
96e7dbc8,VETUSDT,crypto alt,15m,long,0.005353321428571429,0.00527725,0.005581535714285714,3.0,1.421,0.285,-1.161,1.6498,0.0,0.0,0.5,,,False,False,False,True,-1.0,0.0,True,False
26e037e1,ALGOUSDT,crypto alt,15m,long,0.09615714285714286,0.0947,0.10052857142857143,3.0,1.5154,0.3725,-1.2745,1.9314,0.0,0.0,0.0,,,False,False,False,True,-1.0,0.0,True,False
5679d9db,QNTUSDT,crypto alt,15m,long,70.78589285714285,70.22125,72.47982142857143,3.0,0.7977,0.3792,-1.3918,1.1102,0.0,0.0,0.0,,,False,False,False,True,-1.0,0.0,True,False
e58071ac,STXUSDT,crypto alt,15m,long,0.19774464285714285,0.19621249999999998,0.20234107142857144,3.0,0.7748,0.1014,-2.3135,1.7925,0.0,0.0,,,,False,False,False,True,-1.0,-1.0,False,False
cd920311,SANDUSDT,crypto alt,15m,long,0.055049464285714285,0.05456625,0.05649910714285714,3.0,0.8778,0.2081,-2.1925,1.9246,0.0,0.0,,,,False,False,False,True,-1.0,-1.0,False,False
b96fc39c,AXSUSDT,crypto alt,15m,long,1.0122142857142857,1.0015,1.044357142857143,3.0,1.0585,0.26,-1.42,1.5031,0.0,0.25,0.25,,,False,False,False,True,-1.0,0.0,True,False
10cdd55c,FLOWUSDT,crypto alt,15m,long,0.029445714285714283,0.02924,0.03006285714285714,3.0,0.6986,7.8472,-1.4861,1.0382,0.0,0.0,0.0,0.0,2.25,True,True,True,True,-1.0,0.0,True,False
85af2ab7,XTZUSDT,crypto alt,15m,long,0.24554285714285715,0.2434,0.25197142857142857,3.0,0.8727,0.26,-1.7933,1.565,0.0,0.0,0.0,,,False,False,False,True,-1.0,0.0,True,False
91da075a,KAVAUSDT,crypto alt,15m,long,0.047026428571428566,0.046704999999999997,0.047990714285714275,3.0,0.6835,1.3178,-2.1044,1.4384,0.0,0.0,0.0,0.25,0.25,True,False,False,True,-1.0,0.0,True,False
57d9d3dd,SNXUSDT,crypto alt,15m,long,0.262375,0.258625,0.273625,3.0,1.4293,0.7,-1.9667,2.8109,0.0,0.0,0.25,0.25,,False,False,False,True,-1.0,0.0,True,False
bfd3ef59,GMXUSDT,crypto alt,15m,long,6.033214285714286,5.992500000000001,6.155357142857143,3.0,0.6748,0.1667,-2.0439,1.3793,0.0,0.0,,,,False,False,False,True,-1.0,-1.0,False,False
313c6b3c,ZECUSDT,crypto alt,15m,long,528.9123214285714,520.1062499999999,555.3305357142858,3.0,1.6649,0.2893,-1.5197,2.5302,0.0,0.0,0.0,,,False,False,False,True,-1.0,0.0,True,False
9a192f8a,DASHUSDT,crypto alt,15m,long,39.17214285714286,38.765,40.393571428571434,3.0,1.0394,0.9281,-2.093,2.1754,0.0,0.0,0.0,0.25,,False,False,False,True,-1.0,0.0,True,False
03f8f1f2,BATUSDT,crypto alt,15m,long,0.09347857142857142,0.09275,0.09566428571428572,3.0,0.7794,1.1275,-1.2059,0.9399,0.0,0.0,0.0,0.5,0.5,True,False,False,True,-1.0,0.0,True,False
c95bba91,NEOUSDT,crypto alt,15m,long,2.3104285714285715,2.295,2.3567142857142858,3.0,0.6678,0.1019,-1.9074,1.2737,0.0,0.0,,,,False,False,False,True,-1.0,-1.0,False,False
3d794da3,ROSEUSDT,crypto alt,15m,long,0.007000714285714286,0.0068850000000000005,0.007347857142857143,3.0,1.6529,0.6852,-1.1296,1.8672,0.0,0.0,0.0,0.25,,False,False,False,True,-1.0,0.0,True,False
058fa709,CELOUSDT,crypto alt,15m,long,0.06540178571428572,0.0648125,0.06716964285714287,3.0,0.901,0.3024,-1.9206,1.7305,0.0,0.0,0.0,,,False,False,False,True,-1.0,0.0,True,False
26ec8669,JUPUSDT,crypto alt,15m,long,0.19922857142857142,0.19519999999999998,0.2113142857142857,3.0,2.0221,0.1667,-1.695,3.4275,0.0,0.0,,,,False,False,False,True,-1.0,-1.0,False,False
12150712,ANKRUSDT,crypto alt,15m,long,0.004095535714285715,0.00406875,0.004175892857142857,3.0,0.654,0.1667,-2.0733,1.356,0.0,0.0,,,,False,False,False,True,-1.0,-1.0,False,False
9b6d89e6,KNCUSDT,crypto alt,15m,long,0.12659642857142858,0.125975,0.1284607142857143,3.0,0.4909,-0.3161,-4.0172,1.972,,,,,,False,False,False,False,-1.0,-1.0,False,False
c547b2e9,STORJUSDT,crypto alt,15m,long,0.08011785714285714,0.079625,0.08159642857142857,3.0,0.6152,-0.442,-3.2826,2.0193,,,,,,False,False,False,False,-1.0,-1.0,False,False
de67536e,CVCUSDT,crypto alt,15m,long,0.023907678571428573,0.023773750000000003,0.024309464285714285,3.0,0.5602,-0.2813,-2.8947,1.6216,,,,,,False,False,False,False,-1.0,-1.0,False,False
f8a89eef,SKLUSDT,crypto alt,15m,long,0.004509285714285714,0.004444999999999999,0.004702142857142858,3.0,1.4256,0.1667,-1.2333,1.7583,0.0,0.25,,,,False,False,False,True,-1.0,-1.0,False,False
7e4097db,RLCUSDT,crypto alt,15m,long,0.3592410714285714,0.3570875,0.3657017857142857,3.0,0.5995,-0.1119,-2.7587,1.6538,,,,,,False,False,False,False,-1.0,-1.0,False,False
7caf0d73,NMRUSDT,crypto alt,15m,long,8.700892857142858,8.64625,8.864821428571428,3.0,0.628,-0.1993,-2.2124,1.3894,,,,,,False,False,False,False,-1.0,-1.0,False,False
c4e89a10,ENSUSDT,crypto alt,15m,long,5.449107142857143,5.3237499999999995,5.825178571428571,3.0,2.3005,0.406,-1.0299,2.3693,0.0,0.0,0.0,,,False,False,False,True,-1.0,0.0,True,False
ccc6b4b9,GMTUSDT,crypto alt,15m,long,0.008548571428571428,0.00848,0.008754285714285714,3.0,0.8021,0.1667,-2.6042,2.0889,0.0,0.0,,,,False,False,False,True,-1.0,-1.0,False,False
93cf7ffe,DODOUSDT,crypto alt,15m,long,0.015833392857142855,0.01567375,0.016312321428571423,3.0,1.0083,2.0459,-1.0861,1.0951,0.0,0.0,0.75,1.25,2.25,True,True,False,True,-1.0,-1.0,False,False
ca8488b7,PEOPLEUSDT,crypto alt,15m,long,0.005850892857142857,0.005796249999999999,0.006014821428571429,3.0,0.9339,0.1667,-1.6634,1.5535,0.0,0.0,,,,False,False,False,True,-1.0,-1.0,False,False
5bd16092,MAGICUSDT,crypto alt,15m,long,0.04902857142857143,0.0486,0.050314285714285714,3.0,0.8741,0.4,-1.4667,1.2821,0.0,0.0,0.0,,,False,False,False,True,-1.0,0.0,True,False
f751dc15,ARPAUSDT,crypto alt,15m,long,0.008771785714285715,0.008722500000000001,0.008919642857142857,3.0,0.5619,0.3696,-2.2681,1.2744,0.25,0.25,0.25,,,False,False,False,True,-1.0,0.0,True,False
76aabde4,XLMUSDT,crypto alt,1h,long,0.21814642857142857,0.202825,0.26411071428571425,3.0,7.0235,2.2096,-0.6492,4.5595,0.0,0.0,0.0,12.0,15.0,True,True,False,False,1.224,0.0,False,True
3d96ee89,PYTHUSDT,crypto alt,1h,long,0.03970357142857143,0.038525,0.043239285714285716,3.0,2.9684,0.8455,-1.1061,3.2833,0.0,0.0,1.0,1.0,,False,False,False,True,-1.0,0.0,True,False
b445c94e,INJUSDT,crypto alt,2h,long,5.609178571428571,5.3702499999999995,6.325964285714285,3.0,4.2596,2.0877,-1.1015,4.6919,0.0,0.0,0.0,0.0,10.0,True,True,False,True,-1.0,0.0,True,False
f3cb9666,CRVUSDT,crypto alt,2h,long,0.23621785714285715,0.228525,0.25929642857142854,3.0,3.2567,2.1555,-1.3802,4.4949,0.0,0.0,0.0,0.0,2.0,True,True,False,True,-1.0,0.0,True,False
a7a0db73,HIGHUSDT,crypto alt,2h,short,0.045535714285714284,0.04875,0.03589285714285713,3.0,7.0588,1.7222,-6.3667,44.9412,0.0,0.0,0.0,0.0,6.0,True,False,False,True,-1.0,0.0,True,False
0e1f0541,HIGHUSDT,crypto alt,4h,short,0.045642857142857145,0.0495,0.03407142857142857,3.0,8.4507,1.463,-5.2778,44.6009,0.0,0.0,0.0,0.0,12.0,True,False,False,True,-1.0,0.0,True,False
64ad3d1d,YAHOO:^GSPC,tradfi (index/metal/oil/fx),1h,long,7548.970450265067,7496.893737792969,7705.200587681361,3.0,0.6899,0.307,-1.1335,0.782,0.0,0.0,1.0,,,False,False,False,True,-1.0,0.0,True,False
98c29ebf,YAHOO:NG=F,tradfi (index/metal/oil/fx),1h,long,3.1399284856660024,3.103499948978424,3.2492140957287377,3.0,1.1602,3.5157,-0.3549,0.4117,0.0,0.0,0.0,2.0,2.0,True,True,True,False,3.0,0.0,False,True
b727763b,BCHUSDT,crypto major,5m,long,225.92499999999998,224.87499999999997,229.075,3.0,0.4648,1.2143,-2.6905,1.2504,0.0,0.0,0.0,0.0,0.0,True,False,False,True,-1.0,0.0,True,False
29ce637e,UNIUSDT,crypto alt,5m,long,2.7450892857142857,2.733625,2.779482142857143,3.0,0.4176,8.8894,-1.3162,0.5497,0.0,0.0,0.0,0.0,0.0,True,True,True,True,-1.0,0.0,True,False
31784045,CRVUSDT,crypto alt,5m,long,0.24196428571428572,0.24115,0.24440714285714285,3.0,0.3365,1.0263,-7.5702,2.5476,0.0,0.0,0.0,0.0,0.0,True,False,False,True,-1.0,0.0,True,False
b3731c4e,ENJUSDT,crypto alt,5m,long,0.03175089285714286,0.03157625000000001,0.032274821428571424,3.0,0.55,1.1973,-2.41,1.3256,0.0,0.0,0.0,0.16666666666666666,0.25,True,False,False,True,-1.0,0.0,True,False
bbc92899,TIAUSDT,crypto alt,5m,long,0.37227321428571425,0.36971249999999994,0.3799553571428571,3.0,0.6879,0.0886,-2.9965,2.0612,0.3333333333333333,,,,,False,False,False,True,-1.0,-1.0,False,False
74122351,WLDUSDT,crypto alt,5m,long,0.5972339285714285,0.5914375,0.6146232142857143,3.0,0.9705,2.0471,-2.4039,2.3331,0.0,0.0,0.0,0.0,0.0,True,True,False,True,-1.0,-1.0,False,False
64a45a87,UNIUSDT,crypto alt,15m,long,2.74275,2.71725,2.81925,3.0,0.9297,4.2059,-0.5,0.4649,0.0,0.0,0.0,0.0,0.0,True,True,True,False,3.0,0.0,False,True
2224ce22,AAVEUSDT,crypto alt,15m,long,74.17642857142857,73.495,76.2207142857143,3.0,0.9187,-0.0535,-1.7411,1.5995,,,,,,False,False,False,False,-1.0,-1.0,False,False
ca8fddff,CHZUSDT,crypto alt,15m,short,0.025549464285714286,0.02596625,0.024299107142857143,3.0,1.6313,4.7254,-0.2892,0.4718,0.0,0.0,0.25,0.25,0.5,True,True,True,False,3.0,3.0,False,False
e402c595,ENJUSDT,crypto alt,15m,long,0.031719107142857146,0.031413750000000004,0.03263517857142857,3.0,0.9627,0.3959,-1.2743,1.2267,0.0,0.0,0.0,,,False,False,False,True,-1.0,0.0,True,False
61896a5c,TIAUSDT,crypto alt,15m,long,0.37124107142857143,0.3660875,0.3867017857142857,3.0,1.3882,0.2443,-1.2886,1.7889,0.0,0.0,,,,False,False,False,True,-1.0,-1.0,False,False
85c0ae7d,WLDUSDT,crypto alt,15m,long,0.5962767857142857,0.5847374999999999,0.6308946428571428,3.0,1.9352,1.1113,-1.1246,2.1763,0.0,0.0,0.0,0.0,0.0,True,False,False,True,-1.0,0.0,True,False
568483f3,FETUSDT,crypto alt,15m,long,0.217775,0.21462499999999998,0.227225,3.0,1.4464,0.0397,-2.4683,3.5702,0.0,,,,,False,False,False,True,-1.0,-1.0,False,False
be223657,APEUSDT,crypto alt,1h,short,0.12930714285714284,0.13174999999999998,0.12197857142857141,3.0,1.8892,1.845,-1.1023,2.0825,0.0,0.0,0.0,1.0,1.0,True,False,False,True,-1.0,0.0,True,False
70b03df3,QNTUSDT,crypto alt,4h,long,70.19285714285714,68.05,76.62142857142857,3.0,3.0528,1.5433,-1.196,3.6512,0.0,0.0,0.0,4.0,8.0,True,False,False,True,-1.0,0.0,True,False
62277bb2,JUPUSDT,crypto alt,4h,long,0.19189642857142858,0.183475,0.21716071428571432,3.0,4.3885,1.5204,-1.2583,5.522,0.0,0.0,0.0,0.0,4.0,True,False,False,True,-1.0,0.0,True,False
2b1f0484,TONUSDT,crypto alt,5m,short,1.7151071428571427,1.72175,1.6951785714285712,3.0,0.3873,6.7903,-1.4892,0.5768,0.0,0.0,0.0,0.75,0.9166666666666666,True,True,True,True,-1.0,0.0,True,False
2d3ad70c,LTCUSDT,crypto major,5m,long,45.79625,45.65375,46.22375,3.0,0.3112,1.3596,-3.4825,1.0836,0.0,0.0,0.0,0.08333333333333333,1.9166666666666665,True,False,False,True,-1.0,0.0,True,False
25d368c4,ATOMUSDT,crypto alt,5m,short,1.9659107142857144,1.971375,1.949517857142857,3.0,0.278,4.7418,-0.5654,0.1571,0.0,0.0,0.16666666666666666,0.16666666666666666,0.5,True,True,True,False,3.0,0.0,False,True
a036346d,DYDXUSDT,crypto alt,5m,short,0.12063928571428573,0.12141500000000001,0.11831214285714288,3.0,0.643,2.2808,-4.0875,2.6283,0.0,0.0,2.1666666666666665,2.1666666666666665,2.583333333333333,True,True,False,True,-1.0,-1.0,False,False
bab2abdd,SEIUSDT,crypto alt,5m,short,0.05412928571428571,0.054365,0.053422142857142856,3.0,0.4355,3.7727,-1.6576,0.7218,0.0,0.0,0.0,0.16666666666666666,2.333333333333333,True,True,True,True,-1.0,0.0,True,False
62e94fca,ACHUSDT,crypto alt,5m,short,0.0054542857142857145,0.00548,0.005377142857142858,3.0,0.4715,3.6667,-0.6111,0.2881,0.0,0.0,0.3333333333333333,0.3333333333333333,1.9166666666666665,True,True,True,False,3.0,0.0,False,True
920775d8,TRXUSDT,crypto major,15m,short,0.3188767857142857,0.31933749999999994,0.31749464285714285,3.0,0.1445,3.4225,-0.4845,0.07,0.0,0.0,0.0,0.0,0.0,True,True,True,False,3.0,0.0,False,True
ebac6e8a,TONUSDT,crypto alt,15m,short,1.7165535714285713,1.7318749999999998,1.6705892857142857,3.0,0.8926,3.0385,-0.5513,0.4921,0.0,0.0,0.0,0.75,2.0,True,True,True,False,3.0,0.0,False,True
c1f311e4,BCHUSDT,crypto major,15m,long,223.64107142857142,221.48749999999998,230.1017857142857,3.0,0.963,0.7239,-1.8765,1.8069,0.0,0.0,0.0,1.0,,False,False,False,True,-1.0,0.0,True,False
7536c37f,QNTUSDT,crypto alt,15m,long,70.52482142857143,70.07375,71.87803571428572,3.0,0.6396,2.3171,-1.5182,0.971,0.0,0.0,0.0,1.5,2.0,True,True,False,True,-1.0,0.0,True,False
8b1adb18,DYDXUSDT,crypto alt,15m,short,0.12057553571428571,0.12168875,0.11723589285714285,3.0,0.9233,1.5321,-2.9055,2.6825,2.0,2.0,2.0,2.25,2.25,True,False,False,True,-1.0,-1.0,False,False
a0d5818a,1INCHUSDT,crypto alt,15m,long,0.07651785714285715,0.07602500000000001,0.07799642857142858,3.0,0.6441,1.9928,-2.6739,1.7223,0.0,0.0,0.0,0.0,0.0,True,False,False,True,-1.0,0.0,True,False
aa890833,CELOUSDT,crypto alt,15m,long,0.06468839285714285,0.06419875,0.06615732142857142,3.0,0.7569,0.1667,-3.1623,2.3936,0.0,0.0,,,,False,False,False,True,-1.0,-1.0,False,False
6abb6cc5,ZECUSDT,crypto alt,2h,long,513.5426785714286,484.57875,600.4344642857144,3.0,5.64,0.7236,-1.0832,6.1091,0.0,0.0,2.0,2.0,,False,False,False,True,-1.0,0.0,True,False
dbb5e450,ZECUSDT,crypto alt,4h,long,514.1532142857143,482.1925,610.0353571428573,3.0,6.2162,0.6366,-1.0007,6.2206,0.0,0.0,0.0,0.0,,False,False,False,True,-1.0,0.0,True,False
9ba48386,BNBUSDT,crypto major,5m,short,613.3807142857144,614.4050000000001,610.3078571428571,3.0,0.167,0.4693,-5.9742,0.9976,0.0,0.0,0.0,,,False,False,False,True,-1.0,0.0,True,False
e15e0e91,ADAUSDT,crypto major,5m,short,0.1768964285714286,0.17747500000000002,0.1751607142857143,3.0,0.3271,2.0679,-7.784,2.5459,0.0,0.0,0.0,0.0,0.08333333333333333,True,True,False,True,-1.0,0.0,True,False
83ecfe03,TRXUSDT,crypto major,5m,short,0.3176375,0.31786250000000005,0.3169625,3.0,0.0708,1.5,-3.3889,0.2401,0.0,0.0,0.0,0.0,0.08333333333333333,True,False,False,True,-1.0,0.0,True,False
22724758,UNIUSDT,crypto alt,5m,long,2.8741964285714285,2.845375,2.960660714285714,3.0,1.0028,5.3017,-0.9783,0.981,0.0,0.0,0.0,0.0,0.75,True,True,True,False,3.0,0.0,False,True
7976c5ad,APTUSDT,crypto alt,5m,short,0.6725535714285714,0.675875,0.6625892857142857,3.0,0.4939,0.4677,-7.0591,3.4862,0.0,0.0,0.16666666666666666,,,False,False,False,True,-1.0,0.0,True,False
a370c248,OPUSDT,crypto alt,5m,short,0.10776250000000001,0.10813750000000001,0.10663750000000001,3.0,0.348,3.3667,-3.3,1.1484,0.0,0.0,0.08333333333333333,0.08333333333333333,0.16666666666666666,True,True,True,False,3.0,0.0,False,True
858ce222,CRVUSDT,crypto alt,5m,long,0.24856428571428574,0.24655000000000002,0.25460714285714287,3.0,0.8104,0.7624,-2.1667,1.7558,0.0,0.0,0.0,0.0,,False,False,False,True,-1.0,0.0,True,False
40f7e5ae,ENJUSDT,crypto alt,5m,long,0.03243089285714286,0.03225625,0.03295482142857144,3.0,0.5385,6.6943,-4.7004,2.5312,0.0,0.0,0.0,0.0,0.0,True,True,True,False,3.0,3.0,False,False
d30e1d1a,BATUSDT,crypto alt,5m,short,0.09123928571428572,0.091475,0.09053214285714285,3.0,0.2583,2.2879,-6.197,1.601,0.0,0.0,0.0,0.0,0.5,True,True,False,True,-1.0,0.0,True,False
8109d031,ANKRUSDT,crypto alt,5m,short,0.003981964285714286,0.00399375,0.003946607142857142,3.0,0.296,1.0152,-6.6212,1.9597,0.0,0.0,0.0,0.0,0.0,True,False,False,True,-1.0,0.0,True,False
4e1a2aa0,NMRUSDT,crypto alt,5m,long,8.647321428571429,8.63125,8.695535714285715,3.0,0.1859,7.0111,-1.0778,0.2003,0.3333333333333333,0.3333333333333333,0.5833333333333333,0.5833333333333333,0.75,True,True,True,True,-1.0,-1.0,False,False
637a7014,ORDIUSDT,crypto alt,5m,short,3.3506071428571427,3.3722499999999997,3.2856785714285714,3.0,0.6459,1.0908,-6.8102,4.399,0.0,0.0,0.0,0.0,0.08333333333333333,True,False,False,True,-1.0,0.0,True,False
30be56de,DODOUSDT,crypto alt,5m,long,0.01628732142857143,0.01615125,0.01669553571428572,3.0,0.8354,1.7835,-1.9646,1.6413,0.0,1.0833333333333333,1.3333333333333333,1.4166666666666665,2.5,True,False,False,True,-1.0,-1.0,False,False
311681dd,JASMYUSDT,crypto alt,5m,short,0.005002142857142857,0.0050149999999999995,0.004963571428571428,3.0,0.257,0.9444,-8.3889,2.1562,0.0,0.0,0.0,0.0,,False,False,False,True,-1.0,0.0,True,False
b4144c77,MAGICUSDT,crypto alt,5m,short,0.04761964285714286,0.0477375,0.047266071428571435,3.0,0.2475,1.0152,-9.1667,2.2687,0.0,0.0,0.0,0.0,0.0,True,False,False,True,-1.0,0.0,True,False
3aaa3f89,INJUSDT,crypto alt,15m,long,5.6243928571428565,5.530749999999999,5.905321428571428,3.0,1.6649,3.8509,-0.741,1.2338,0.0,0.0,0.0,0.5,2.0,True,True,True,False,3.0,0.0,False,True
9138af4f,ENJUSDT,crypto alt,15m,long,0.03240660714285715,0.032086250000000004,0.033367678571428576,3.0,0.9886,3.7252,-2.4866,2.4582,0.0,0.0,0.0,0.0,0.0,True,True,True,False,3.0,3.0,False,False
809f5c15,NMRUSDT,crypto alt,15m,long,8.641785714285714,8.5925,8.789642857142857,3.0,0.5703,2.3986,-3.0797,1.7564,0.25,0.25,0.5,0.5,1.0,True,True,False,True,-1.0,0.0,True,False
c1fe4cd5,DOGEUSDT,crypto major,1h,short,0.08740160714285714,0.08855124999999998,0.08395267857142857,3.0,1.3154,0.1058,-1.4686,1.9318,0.0,0.0,,,,False,False,False,True,-1.0,-1.0,False,False
a6a1c1da,FILUSDT,crypto alt,1h,short,0.7943928571428571,0.80875,0.7513214285714287,3.0,1.8073,0.1667,-1.2264,2.2164,0.0,0.0,,,,False,False,False,True,-1.0,-1.0,False,False
fbcf0181,ARBUSDT,crypto alt,1h,short,0.08616428571428572,0.08775000000000001,0.08140714285714287,3.0,1.8403,0.2297,-1.2207,2.2465,0.0,0.0,,,,False,False,False,True,-1.0,-1.0,False,False
